series,episode,baker_fist_name,baker_last_name,result,baker_age,baker_occupation,hometown,signature_bake,technical,show_stopper
8,6,Kate,Lyon,stayed in,29,Health and safety inspector,Merseyside,'Vegetarian Pie Faces' Decorative Pies,5,Potato Curry Pie with Mango & Chilli Glaze
8,6,Sophie,Faldo,stayed in,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey",'The Four Seasons' Decorative Pies,2,Game Pie with Glazed Forest Fruits
8,6,Stacey,Hart,stayed in,42,Former school teacher,"Radlett, Hertfordshire",'Love Theme' Decorative Pies,6,Indian Hand Raised Pie with Mango
8,6,Steven,Carter-Bailey,stayed in,34,Marketer,"Watford, Hertfordshire",'Fleetwood Mac' Decorative Pies,3,Christmas Pie
8,6,Yan,Tsou,stayed in,46,Laboratory research scientist,North London,'πr2' Decorative Pies,1,Chequerboard Pie
8,6,Julia,Chernogorova,Eliminated,21,Aviation Broker,"Crawley, West Sussex",'Pies from the Tree' Decorative Pies,7,'Special Occasion' Pie
8,6,Liam,Charles,Star Baker,19,Student,North London,'Standard FC' Decorative Pies,4,'Nan's Sunday Dinner' Pie
8,6,Chris,Geiger,NA,50,Software developer,Bristol,NA,NA,NA
8,6,Flo,Atkins,NA,71,Retired,Merseyside,NA,NA,NA
8,6,James,Hillery,NA,46,Banker,"Brentwood, Essex",NA,NA,NA
8,6,Peter,Abatan,NA,52,IT programme manager,"Southend, Essex",NA,NA,NA
8,6,Tom,Hetherington,NA,29,Architect,Edinburgh,NA,NA,NA
8,7,Kate,Lyon,stayed in,29,Health and safety inspector,Merseyside,'Happy Hour' Cocktail Cannoli,6,'Flavour Fusion' Sfogliatelle
8,7,Liam,Charles,stayed in,19,Student,North London,'Just Doing Me' Cannoli,2,'Morning Delivery' Sfogliatelle
8,7,Sophie,Faldo,stayed in,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey",'Classics with a Twist' Cannoli,3,'Classics' Sfogliatelle
8,7,Stacey,Hart,stayed in,42,Former school teacher,"Radlett, Hertfordshire",My All Time Favourite Desserts,4,Pastry Surprise
8,7,Yan,Tsou,Eliminated,46,Laboratory research scientist,North London,Cannoli Cocktails,5,Canadian-Style Sfogliatelle
8,7,Steven,Carter-Bailey,Star Baker,34,Marketer,"Watford, Hertfordshire",Italian Style Cannoli,1,'Sicilian-style' Sfogliatelle
8,7,Chris,Geiger,NA,50,Software developer,Bristol,NA,NA,NA
8,7,Flo,Atkins,NA,71,Retired,Merseyside,NA,NA,NA
8,7,James,Hillery,NA,46,Banker,"Brentwood, Essex",NA,NA,NA
8,7,Julia,Chernogorova,NA,21,Aviation Broker,"Crawley, West Sussex",NA,NA,NA
8,7,Peter,Abatan,NA,52,IT programme manager,"Southend, Essex",NA,NA,NA
8,7,Tom,Hetherington,NA,29,Architect,Edinburgh,NA,NA,NA
8,8,Kate,Lyon,stayed in,29,Health and safety inspector,Merseyside,Burrito Bedfordshire Clangers,2,'Liver Building Turret' Savoy Cake
8,8,Sophie,Faldo,stayed in,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey",Char Siu & Banana Praline Bedfordshire Clangers,4,Citrus with Green Apple Croquembouche Savoy Cake
8,8,Steven,Carter-Bailey,stayed in,34,Marketer,"Watford, Hertfordshire",'Mediterranean Medley' Bedfordshire Clangers,1,Chestnut Rum Savoy Cake
8,8,Liam,Charles,Eliminated,19,Student,North London,'Take Out' Bedfordshire Clangers,5,'Fort Wizardore' Savoy Cake
8,8,Stacey,Hart,Star Baker,42,Former school teacher,"Radlett, Hertfordshire",Camembert & Onion and Apple & Blueberry Bedfordshire Clangers,3,'Bright' Lemon & Orange Savoy Cake
8,8,Chris,Geiger,NA,50,Software developer,Bristol,NA,NA,NA
8,8,Flo,Atkins,NA,71,Retired,Merseyside,NA,NA,NA
8,8,James,Hillery,NA,46,Banker,"Brentwood, Essex",NA,NA,NA
8,8,Julia,Chernogorova,NA,21,Aviation Broker,"Crawley, West Sussex",NA,NA,NA
8,8,Peter,Abatan,NA,52,IT programme manager,"Southend, Essex",NA,NA,NA
8,8,Tom,Hetherington,NA,29,Architect,Edinburgh,NA,NA,NA
8,8,Yan,Tsou,NA,46,Laboratory research scientist,North London,NA,NA,NA
8,9,Kate,Lyon,stayed in,29,Health and safety inspector,Merseyside,Bellini and Valencian Orange Choux Buns,4,'Rainbow' Meringue Centrepiece
8,9,Steven,Carter-Bailey,stayed in,34,Marketer,"Watford, Hertfordshire",Key Lime Cheesecake and Bakewell Tart Choux Buns,3,'Some Air Over the Rainbow' Meringue Centrepiece
8,9,Stacey,Hart,Eliminated,42,Former school teacher,"Radlett, Hertfordshire",'Choux-nicorn and Choux-moji' Choux Buns,2,'Flamingos in Love' Meringue Centrepiece
8,9,Sophie,Faldo,Star Baker,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey",Strawberry & Rhubarb and Chestnut & Vanilla Choux Buns,1,'Tutu with Opera Filling' Meringue Centrepiece
8,9,Chris,Geiger,NA,50,Software developer,Bristol,NA,NA,NA
8,9,Flo,Atkins,NA,71,Retired,Merseyside,NA,NA,NA
8,9,James,Hillery,NA,46,Banker,"Brentwood, Essex",NA,NA,NA
8,9,Julia,Chernogorova,NA,21,Aviation Broker,"Crawley, West Sussex",NA,NA,NA
8,9,Liam,Charles,NA,19,Student,North London,NA,NA,NA
8,9,Peter,Abatan,NA,52,IT programme manager,"Southend, Essex",NA,NA,NA
8,9,Tom,Hetherington,NA,29,Architect,Edinburgh,NA,NA,NA
8,9,Yan,Tsou,NA,46,Laboratory research scientist,North London,NA,NA,NA
8,10,Kate,Lyon,Series Runner up,29,Health and safety inspector,Merseyside,"Roman Spelt, Coconut Kala Chana and Flower Breads",3,"White Chocolate, Yuzu and Lychee Entremet"
8,10,Steven,Carter-Bailey,Series Runner up,34,Marketer,"Watford, Hertfordshire","Spelt & Rye, Toasted Garlic & Fontina and Sweet Chocolate Breads",1,'Yin Yang' Entremet
8,10,Sophie,Faldo,Series Winner,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey","Spelt Boules, Mushroom Ciabatta and Orange Plaited Brioche",2,'Ode to the Honey Bee' Entremet
8,10,Chris,Geiger,NA,50,Software developer,Bristol,NA,NA,NA
8,10,Flo,Atkins,NA,71,Retired,Merseyside,NA,NA,NA
8,10,James,Hillery,NA,46,Banker,"Brentwood, Essex",NA,NA,NA
8,10,Julia,Chernogorova,NA,21,Aviation Broker,"Crawley, West Sussex",NA,NA,NA
8,10,Liam,Charles,NA,19,Student,North London,NA,NA,NA
8,10,Peter,Abatan,NA,52,IT programme manager,"Southend, Essex",NA,NA,NA
8,10,Stacey,Hart,NA,42,Former school teacher,"Radlett, Hertfordshire",NA,NA,NA
8,10,Tom,Hetherington,NA,29,Architect,Edinburgh,NA,NA,NA
8,10,Yan,Tsou,NA,46,Laboratory research scientist,North London,NA,NA,NA
9,1,Antony,Amourdoux,stayed in,30,Banker,London,NA,12,NA
9,1,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,2,NA
9,1,Dan,Beasley-Harling,stayed in,36,Full-time parent,London,NA,4,NA
9,1,Jon,Jenkins,stayed in,47,Blood courier,Newport,NA,5,NA
9,1,Karen,Wright,stayed in,60,In-store sampling assistant,Wakefield,NA,6,NA
9,1,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,10,NA
9,1,Luke,Thompson,stayed in,30,Civil servant/house and techno DJ,Sheffield,NA,8,NA
9,1,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,7,NA
9,1,Ruby,Bhogal,stayed in,29,Project manager,London,NA,1,NA
9,1,Terry,Hartill,stayed in,56,Retired air steward,West Midlands,NA,9,NA
9,1,Imelda,McCarron,Eliminated,33,Countryside recreation officer,County Tyrone,NA,11,NA
9,1,Manon,Lagrave,Star Baker,26,Software project manager,London,NA,3,NA
9,2,Antony,Amourdoux,stayed in,30,Banker,London,NA,9,NA
9,2,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,5,NA
9,2,Dan,Beasley-Harling,stayed in,36,Full-time parent,London,NA,3,NA
9,2,Jon,Jenkins,stayed in,47,Blood courier,Newport,NA,1,NA
9,2,Karen,Wright,stayed in,60,In-store sampling assistant,Wakefield,NA,11,NA
9,2,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,4,NA
9,2,Manon,Lagrave,stayed in,26,Software project manager,London,NA,6,NA
9,2,Ruby,Bhogal,stayed in,29,Project manager,London,NA,10,NA
9,2,Terry,Hartill,stayed in,56,Retired air steward,West Midlands,NA,8,NA
9,2,Luke,Thompson,Eliminated,30,Civil servant/house and techno DJ,Sheffield,NA,7,NA
9,2,Rahul,Mandal,Star Baker,30,Research scientist,Rotherham,NA,2,NA
9,2,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,3,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,9,NA
9,3,Dan,Beasley-Harling,stayed in,36,Full-time parent,London,NA,6,NA
9,3,Jon,Jenkins,stayed in,47,Blood courier,Newport,NA,2,NA
9,3,Karen,Wright,stayed in,60,In-store sampling assistant,Wakefield,NA,5,NA
9,3,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,10,NA
9,3,Manon,Lagrave,stayed in,26,Software project manager,London,NA,3,NA
9,3,Ruby,Bhogal,stayed in,29,Project manager,London,NA,7,NA
9,3,Terry,Hartill,stayed in,56,Retired air steward,West Midlands,NA,1,NA
9,3,Antony,Amourdoux,Eliminated,30,Banker,London,NA,8,NA
9,3,Rahul,Mandal,Star Baker,30,Research scientist,Rotherham,NA,4,NA
9,3,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,3,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,4,Terry,Hartill,NA,56,Retired air steward,West Midlands,NA,NA,NA
9,4,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,5,NA
9,4,Jon,Jenkins,stayed in,47,Blood courier,Newport,NA,3,NA
9,4,Karen,Wright,stayed in,60,In-store sampling assistant,Wakefield,NA,7,NA
9,4,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,6,NA
9,4,Manon,Lagrave,stayed in,26,Software project manager,London,NA,8,NA
9,4,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,4,NA
9,4,Ruby,Bhogal,stayed in,29,Project manager,London,NA,2,NA
9,4,Dan,Beasley-Harling,Star Baker,36,Full-time parent,London,NA,1,NA
9,4,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,4,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,4,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,5,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,6,NA
9,5,Dan,Beasley-Harling,stayed in,36,Full-time parent,London,NA,2,NA
9,5,Jon,Jenkins,stayed in,47,Blood courier,Newport,NA,7,NA
9,5,Manon,Lagrave,stayed in,26,Software project manager,London,NA,5,NA
9,5,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,3,NA
9,5,Ruby,Bhogal,stayed in,29,Project manager,London,NA,1,NA
9,5,Karen,Wright,Eliminated,60,In-store sampling assistant,Wakefield,NA,9,NA
9,5,Terry,Hartill,Eliminated,56,Retired air steward,West Midlands,NA,8,NA
9,5,Kim-Joy,Hewlett,Star Baker,27,Mental health specialist,Leeds,NA,4,NA
9,5,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,5,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,5,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,6,Jon,Jenkins,stayed in,47,Blood courier,Newport,NA,2,NA
9,6,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,5,NA
9,6,Manon,Lagrave,stayed in,26,Software project manager,London,NA,4,NA
9,6,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,3,NA
9,6,Ruby,Bhogal,stayed in,29,Project manager,London,NA,7,NA
9,6,Dan,Beasley-Harling,Eliminated,36,Full-time parent,London,NA,6,NA
9,6,Briony,Williams,Star Baker,33,Full-time parent,Bristol,NA,1,NA
9,6,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,6,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,6,Karen,Wright,NA,60,In-store sampling assistant,Wakefield,NA,NA,NA
9,6,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,6,Terry,Hartill,NA,56,Retired air steward,West Midlands,NA,NA,NA
9,7,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,5,NA
9,7,Manon,Lagrave,stayed in,26,Software project manager,London,NA,2,NA
9,7,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,1,NA
9,7,Ruby,Bhogal,stayed in,29,Project manager,London,NA,3,NA
9,7,Jon,Jenkins,Eliminated,47,Blood courier,Newport,NA,4,NA
9,7,Kim-Joy,Hewlett,Star Baker,27,Mental health specialist,Leeds,NA,6,NA
9,7,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,7,Dan,Beasley-Harling,NA,36,Full-time parent,London,NA,NA,NA
9,7,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,7,Karen,Wright,NA,60,In-store sampling assistant,Wakefield,NA,NA,NA
9,7,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,7,Terry,Hartill,NA,56,Retired air steward,West Midlands,NA,NA,NA
9,8,Briony,Williams,stayed in,33,Full-time parent,Bristol,NA,1,NA
9,8,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,2,NA
9,8,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,5,NA
9,8,Manon,Lagrave,Eliminated,26,Software project manager,London,NA,4,NA
9,8,Ruby,Bhogal,Star Baker,29,Project manager,London,NA,3,NA
9,8,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,8,Dan,Beasley-Harling,NA,36,Full-time parent,London,NA,NA,NA
9,8,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,8,Jon,Jenkins,NA,47,Blood courier,Newport,NA,NA,NA
9,8,Karen,Wright,NA,60,In-store sampling assistant,Wakefield,NA,NA,NA
9,8,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,8,Terry,Hartill,NA,56,Retired air steward,West Midlands,NA,NA,NA
9,9,Kim-Joy,Hewlett,stayed in,27,Mental health specialist,Leeds,NA,2,NA
9,9,Rahul,Mandal,stayed in,30,Research scientist,Rotherham,NA,4,NA
9,9,Briony,Williams,Eliminated,33,Full-time parent,Bristol,NA,3,NA
9,9,Ruby,Bhogal,Star Baker,29,Project manager,London,NA,1,NA
9,9,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,9,Dan,Beasley-Harling,NA,36,Full-time parent,London,NA,NA,NA
9,9,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,9,Jon,Jenkins,NA,47,Blood courier,Newport,NA,NA,NA
9,9,Karen,Wright,NA,60,In-store sampling assistant,Wakefield,NA,NA,NA
9,9,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,9,Manon,Lagrave,NA,26,Software project manager,London,NA,NA,NA
9,9,Terry,Hartill,NA,56,Retired air steward,West Midlands,NA,NA,NA
9,10,Kim-Joy,Hewlett,Series Runner up,27,Mental health specialist,Leeds,NA,1,NA
9,10,Ruby,Bhogal,Series Runner up,29,Project manager,London,NA,3,NA
9,10,Rahul,Mandal,Series Winner,30,Research scientist,Rotherham,NA,2,NA
9,10,Antony,Amourdoux,NA,30,Banker,London,NA,NA,NA
9,10,Briony,Williams,NA,33,Full-time parent,Bristol,NA,NA,NA
9,10,Dan,Beasley-Harling,NA,36,Full-time parent,London,NA,NA,NA
9,10,Imelda,McCarron,NA,33,Countryside recreation officer,County Tyrone,NA,NA,NA
9,10,Jon,Jenkins,NA,47,Blood courier,Newport,NA,NA,NA
9,10,Karen,Wright,NA,60,In-store sampling assistant,Wakefield,NA,NA,NA
9,10,Luke,Thompson,NA,30,Civil servant/house and techno DJ,Sheffield,NA,NA,NA
9,10,Manon,Lagrave,NA,26,Software project manager,London,NA,NA,NA
9,10,Terry,Hartill,NA,56,Retired air steward,West Midlands,NA,NA,NA
10,1,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,5,NA
10,1,Amelia,LeBruin,stayed in,24,Fashion designer,Halifax,NA,4,NA
10,1,David,Atherton,stayed in,36,International health adviser,Whitby,NA,10,NA
10,1,Helena,Garcia,stayed in,40,Online project manager,Leeds,NA,12,NA
10,1,Henry,Bird,stayed in,20,Student,Durham,NA,1,NA
10,1,Jamie,Finn,stayed in,20,Part-time waiter,Surrey,NA,13,NA
10,1,Michael,Chakraverty,stayed in,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,11,NA
10,1,Phil,Thorne,stayed in,56,HGV driver,Rainham,NA,8,NA
10,1,Priya,O'Shea,stayed in,34,Marketing consultant,Leicester,NA,7,NA
10,1,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,2,NA
10,1,Steph,Blackwell,stayed in,28,Shop assistant,Chester,NA,3,NA
10,1,Dan,Chambers,Eliminated,32,Support worker,Rotherham,NA,9,NA
10,1,Michelle,Evans-Fecci,Star Baker,35,Print shop administrator,"Tenby, Wales",NA,6,NA
10,2,Amelia,LeBruin,stayed in,24,Fashion designer,Halifax,NA,9,NA
10,2,David,Atherton,stayed in,36,International health adviser,Whitby,NA,2,NA
10,2,Helena,Garcia,stayed in,40,Online project manager,Leeds,NA,12,NA
10,2,Henry,Bird,stayed in,20,Student,Durham,NA,6,NA
10,2,Michael,Chakraverty,stayed in,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,4,NA
10,2,Michelle,Evans-Fecci,stayed in,35,Print shop administrator,"Tenby, Wales",NA,8,NA
10,2,Phil,Thorne,stayed in,56,HGV driver,Rainham,NA,3,NA
10,2,Priya,O'Shea,stayed in,34,Marketing consultant,Leicester,NA,7,NA
10,2,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,5,NA
10,2,Steph,Blackwell,stayed in,28,Shop assistant,Chester,NA,10,NA
10,2,Jamie,Finn,Eliminated,20,Part-time waiter,Surrey,NA,11,NA
10,2,Alice,Fevronia,Star Baker,28,Geography teacher,Essex,NA,1,NA
10,2,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,3,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,7,NA
10,3,David,Atherton,stayed in,36,International health adviser,Whitby,NA,2,NA
10,3,Helena,Garcia,stayed in,40,Online project manager,Leeds,NA,8,NA
10,3,Henry,Bird,stayed in,20,Student,Durham,NA,1,NA
10,3,Michelle,Evans-Fecci,stayed in,35,Print shop administrator,"Tenby, Wales",NA,5,NA
10,3,Phil,Thorne,stayed in,56,HGV driver,Rainham,NA,10,NA
10,3,Priya,O'Shea,stayed in,34,Marketing consultant,Leicester,NA,4,NA
10,3,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,9,NA
10,3,Steph,Blackwell,stayed in,28,Shop assistant,Chester,NA,3,NA
10,3,Amelia,LeBruin,Eliminated,24,Fashion designer,Halifax,NA,11,NA
10,3,Michael,Chakraverty,Star Baker,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,6,NA
10,3,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,3,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,4,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,8,NA
10,4,David,Atherton,stayed in,36,International health adviser,Whitby,NA,2,NA
10,4,Helena,Garcia,stayed in,40,Online project manager,Leeds,NA,9,NA
10,4,Henry,Bird,stayed in,20,Student,Durham,NA,3,NA
10,4,Michael,Chakraverty,stayed in,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,7,NA
10,4,Michelle,Evans-Fecci,stayed in,35,Print shop administrator,"Tenby, Wales",NA,5,NA
10,4,Priya,O'Shea,stayed in,34,Marketing consultant,Leicester,NA,10,NA
10,4,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,4,NA
10,4,Phil,Thorne,Eliminated,56,HGV driver,Rainham,NA,6,NA
10,4,Steph,Blackwell,Star Baker,28,Shop assistant,Chester,NA,1,NA
10,4,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,4,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,4,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,5,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,6,NA
10,5,David,Atherton,stayed in,36,International health adviser,Whitby,NA,9,NA
10,5,Henry,Bird,stayed in,20,Student,Durham,NA,3,NA
10,5,Michael,Chakraverty,stayed in,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,8,NA
10,5,Priya,O'Shea,stayed in,34,Marketing consultant,Leicester,NA,2,NA
10,5,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,5,NA
10,5,Helena,Garcia,Eliminated,40,Online project manager,Leeds,NA,1,NA
10,5,Michelle,Evans-Fecci,Eliminated,35,Print shop administrator,"Tenby, Wales",NA,7,NA
10,5,Steph,Blackwell,Star Baker,28,Shop assistant,Chester,NA,4,NA
10,5,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,5,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,5,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,5,Phil,Thorne,NA,56,HGV driver,Rainham,NA,NA,NA
10,6,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,1,NA
10,6,David,Atherton,stayed in,36,International health adviser,Whitby,NA,2,NA
10,6,Henry,Bird,stayed in,20,Student,Durham,NA,4,NA
10,6,Michael,Chakraverty,stayed in,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,6,NA
10,6,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,5,NA
10,6,Priya,O'Shea,Eliminated,34,Marketing consultant,Leicester,NA,7,NA
10,6,Steph,Blackwell,Star Baker,28,Shop assistant,Chester,NA,3,NA
10,6,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,6,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,6,Helena,Garcia,NA,40,Online project manager,Leeds,NA,NA,NA
10,6,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,6,Michelle,Evans-Fecci,NA,35,Print shop administrator,"Tenby, Wales",NA,NA,NA
10,6,Phil,Thorne,NA,56,HGV driver,Rainham,NA,NA,NA
10,7,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,6,NA
10,7,David,Atherton,stayed in,36,International health adviser,Whitby,NA,2,NA
10,7,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,1,NA
10,7,Steph,Blackwell,stayed in,28,Shop assistant,Chester,NA,4,NA
10,7,Michael,Chakraverty,Eliminated,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,5,NA
10,7,Henry,Bird,Star Baker,20,Student,Durham,NA,3,NA
10,7,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,7,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,7,Helena,Garcia,NA,40,Online project manager,Leeds,NA,NA,NA
10,7,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,7,Michelle,Evans-Fecci,NA,35,Print shop administrator,"Tenby, Wales",NA,NA,NA
10,7,Phil,Thorne,NA,56,HGV driver,Rainham,NA,NA,NA
10,7,Priya,O'Shea,NA,34,Marketing consultant,Leicester,NA,NA,NA
10,8,Alice,Fevronia,stayed in,28,Geography teacher,Essex,NA,3,NA
10,8,David,Atherton,stayed in,36,International health adviser,Whitby,NA,1,NA
10,8,Rosie,Brandreth-Poynter,stayed in,28,Veterinary surgeon,Somerset,NA,2,NA
10,8,Henry,Bird,Eliminated,20,Student,Durham,NA,5,NA
10,8,Steph,Blackwell,Star Baker,28,Shop assistant,Chester,NA,4,NA
10,8,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,8,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,8,Helena,Garcia,NA,40,Online project manager,Leeds,NA,NA,NA
10,8,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,8,Michael,Chakraverty,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,NA,NA
10,8,Michelle,Evans-Fecci,NA,35,Print shop administrator,"Tenby, Wales",NA,NA,NA
10,8,Phil,Thorne,NA,56,HGV driver,Rainham,NA,NA,NA
10,8,Priya,O'Shea,NA,34,Marketing consultant,Leicester,NA,NA,NA
10,9,David,Atherton,stayed in,36,International health adviser,Whitby,NA,2,NA
10,9,Steph,Blackwell,stayed in,28,Shop assistant,Chester,NA,3,NA
10,9,Rosie,Brandreth-Poynter,Eliminated,28,Veterinary surgeon,Somerset,NA,1,NA
10,9,Alice,Fevronia,Star Baker,28,Geography teacher,Essex,NA,4,NA
10,9,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,9,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,9,Helena,Garcia,NA,40,Online project manager,Leeds,NA,NA,NA
10,9,Henry,Bird,NA,20,Student,Durham,NA,NA,NA
10,9,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,9,Michael,Chakraverty,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,NA,NA
10,9,Michelle,Evans-Fecci,NA,35,Print shop administrator,"Tenby, Wales",NA,NA,NA
10,9,Phil,Thorne,NA,56,HGV driver,Rainham,NA,NA,NA
10,9,Priya,O'Shea,NA,34,Marketing consultant,Leicester,NA,NA,NA
10,10,Alice,Fevronia,Series Runner up,28,Geography teacher,Essex,NA,2,NA
10,10,Steph,Blackwell,Series Runner up,28,Shop assistant,Chester,NA,3,NA
10,10,David,Atherton,Series Winner,36,International health adviser,Whitby,NA,1,NA
10,10,Amelia,LeBruin,NA,24,Fashion designer,Halifax,NA,NA,NA
10,10,Dan,Chambers,NA,32,Support worker,Rotherham,NA,NA,NA
10,10,Helena,Garcia,NA,40,Online project manager,Leeds,NA,NA,NA
10,10,Henry,Bird,NA,20,Student,Durham,NA,NA,NA
10,10,Jamie,Finn,NA,20,Part-time waiter,Surrey,NA,NA,NA
10,10,Michael,Chakraverty,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon,NA,NA,NA
10,10,Michelle,Evans-Fecci,NA,35,Print shop administrator,"Tenby, Wales",NA,NA,NA
10,10,Phil,Thorne,NA,56,HGV driver,Rainham,NA,NA,NA
10,10,Priya,O'Shea,NA,34,Marketing consultant,Leicester,NA,NA,NA
10,10,Rosie,Brandreth-Poynter,NA,28,Veterinary surgeon,Somerset,NA,NA,NA
